"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250222","경원선","청량리(서울시립대입구)","20990","20992","20250225"
"20250222","1호선","청량리(서울시립대입구)","23956","24108","20250225"
"20250222","분당선","청명","3439","3369","20250225"
"20250222","경원선","청산","194","126","20250225"
"20250222","경춘선","청평","1896","1884","20250225"
"20250222","경강선","초월","2942","2635","20250225"
"20250222","안산선","초지","4282","4114","20250225"
"20250222","4호선","총신대입구(이수)","17087","18343","20250225"
"20250222","경춘선","춘천","1840","1543","20250225"
"20250222","4호선","충무로","20784","22119","20250225"
"20250222","3호선","충무로","5","0","20250225"
"20250222","5호선","충정로(경기대입구)","2552","2294","20250225"
"20250222","2호선","충정로(경기대입구)","7249","7704","20250225"
"20250222","경의선","탄현","6364","6059","20250225"
"20250222","장항선","탕정","1777","1623","20250225"
"20250222","6호선","태릉입구","5330","5444","20250225"
"20250222","7호선","태릉입구","7154","6526","20250225"
"20250222","분당선","태평","11159","10663","20250225"
"20250222","경춘선","퇴계원","2607","2363","20250225"
"20250222","경의선","파주","1030","830","20250225"
"20250222","경강선","판교","4194","3903","20250225"
"20250222","중앙선","팔당","925","921","20250225"
"20250222","경춘선","평내호평","5119","4885","20250225"
"20250222","과천선","평촌","11348","10623","20250225"
"20250222","경부선","평택","15672","14908","20250225"
"20250222","경부선","평택지제","4447","4048","20250225"
"20250222","경의선","풍산","5835","5843","20250225"
"20250222","7호선","하계","14473","13494","20250225"
"20250222","5호선","하남검단산","6371","6181","20250225"
"20250222","5호선","하남시청(덕풍?신장)","7552","7188","20250225"
"20250222","5호선","하남풍산","3619","3524","20250225"
"20250222","7호선","학동","12912","13591","20250225"
"20250222","3호선","학여울","6822","7560","20250225"
"20250222","6호선","한강진","12311","14805","20250225"
"20250222","경의선","한국항공대","1205","1106","20250225"
"20250222","경원선","한남","2419","2415","20250225"
"20250222","안산선","한대앞","7911","8016","20250225"
"20250222","4호선","한성대입구(삼선교)","11893","11736","20250225"
"20250222","9호선2~3단계","한성백제","2451","2104","20250225"
"20250222","2호선","한양대","5631","6479","20250225"
"20250222","분당선","한티","14583","14006","20250225"
"20250222","6호선","합정","15909","16598","20250225"
"20250222","2호선","합정","35541","40986","20250225"
"20250222","5호선","행당","6412","5690","20250225"
"20250222","경의선","행신","6229","6244","20250225"
"20250222","4호선","혜화","41689","43220","20250225"
"20250222","수인선","호구포","2718","2650","20250225"
"20250222","공항철도 1호선","홍대입구","20241","19781","20250225"
"20250222","경의선","홍대입구","2872","3649","20250225"
"20250222","2호선","홍대입구","91409","101275","20250225"
"20250222","3호선","홍제","15801","15141","20250225"
"20250222","우이신설선","화계","3005","2731","20250225"
"20250222","5호선","화곡","23237","21316","20250225"
"20250222","6호선","화랑대(서울여대입구)","8383","6870","20250225"
"20250222","경부선","화서","12585","12267","20250225"
"20250222","일산선","화정","14933","15520","20250225"
"20250222","중앙선","회기","22372","20830","20250225"
"20250222","경원선","회룡","11396","11327","20250225"
"20250222","4호선","회현(남대문시장)","25719","26610","20250225"
"20250222","6호선","효창공원앞","6019","5320","20250225"
"20250222","경의선","효창공원앞","2239","2490","20250225"
"20250222","9호선","흑석(중앙대입구)","6339","6380","20250225"
"20250221","우이신설선","4.19민주묘지","3220","2977","20250224"
"20250221","경원선","가능","6621","6384","20250224"
"20250221","3호선","가락시장","10501","10300","20250224"
"20250221","8호선","가락시장","10019","11229","20250224"
"20250221","7호선","가산디지털단지","50092","49656","20250224"
"20250221","경부선","가산디지털단지","21186","23232","20250224"
"20250221","9호선","가양","24478","23924","20250224"
"20250221","우이신설선","가오리","4703","4727","20250224"
"20250221","경의선","가좌","6384","6397","20250224"
"20250221","분당선","가천대","7988","8061","20250224"
"20250221","경춘선","가평","2123","2004","20250224"
"20250221","경인선","간석","6000","5721","20250224"
"20250221","경춘선","갈매","2941","2589","20250224"
"20250221","2호선","강남","98129","97241","20250224"
"20250221","분당선","강남구청","11241","12877","20250224"
"20250221","7호선","강남구청","18663","20697","20250224"
"20250221","5호선","강동","20687","19761","20250224"
"20250221","8호선","강동구청","12205","12393","20250224"
"20250221","경의선","강매","3513","2914","20250224"
"20250221","2호선","강변(동서울터미널)","32420","30316","20250224"
"20250221","5호선","강일","6643","6121","20250224"
"20250221","경춘선","강촌","338","336","20250224"
"20250221","5호선","개롱","7577","7594","20250224"
"20250221","경인선","개봉","23251","23374","20250224"
"20250221","분당선","개포동","5072","5157","20250224"
"20250221","9호선","개화","2903","1908","20250224"
"20250221","5호선","개화산","6617","6335","20250224"
"20250221","5호선","거여","11055","10731","20250224"
"20250221","2호선","건대입구","43205","45866","20250224"
"20250221","7호선","건대입구","16540","17798","20250224"
"20250221","공항철도 1호선","검암","7070","6879","20250224"
"20250221","경강선","경기광주","8704","8217","20250224"
"20250221","과천선","경마공원","7459","7594","20250224"
"20250221","3호선","경복궁(정부서울청사)","25916","26091","20250224"
"20250221","3호선","경찰병원","8657","8591","20250224"
"20250221","공항철도 1호선","계양","14532","13901","20250224"
"20250221","5호선","고덕","11561","11154","20250224"
"20250221","6호선","고려대(종암)","9683","9193","20250224"
"20250221","수인선","고색","6043","5568","20250224"
"20250221","7호선","고속터미널","21037","16967","20250224"
"20250221","9호선","고속터미널","17562","24324","20250224"
"20250221","3호선","고속터미널","57816","56532","20250224"
"20250221","안산선","고잔","9718","9204","20250224"
"20250221","경의선","곡산","671","654","20250224"
"20250221","경강선","곤지암","2562","2368","20250224"
"20250221","경의선","공덕","4706","3709","20250224"
"20250221","6호선","공덕","22083","21488","20250224"
"20250221","공항철도 1호선","공덕","3335","4703","20250224"
"20250221","5호선","공덕","17158","18030","20250224"
"20250221","7호선","공릉(서울과학기술대)","13689","13167","20250224"
"20250221","9호선","공항시장","3366","3581","20250224"
"20250221","공항철도 1호선","공항화물청사","2134","2193","20250224"
"20250221","과천선","과천","7358","6711","20250224"
"20250221","경부선","관악","7469","7247","20250224"
"20250221","신림선","관악산(서울대)","2808","2574","20250224"
"20250221","5호선","광나루(장신대)","12057","11445","20250224"
"20250221","경부선","광명","4317","3791","20250224"
"20250221","7호선","광명사거리","23445","23236","20250224"
"20250221","경원선","광운대","8377","7761","20250224"
"20250221","5호선","광화문(세종문화회관)","37252","39274","20250224"
"20250221","6호선","광흥창(서강)","10858","10436","20250224"
"20250221","2호선","교대(법원.검찰청)","36398","43266","20250224"
"20250221","3호선","교대(법원.검찰청)","19523","11132","20250224"
"20250221","경부선","구로","18661","19175","20250224"
"20250221","2호선","구로디지털단지","65857","65395","20250224"
"20250221","분당선","구룡","3625","3547","20250224"
"20250221","중앙선","구리","8915","9470","20250224"
"20250221","9호선","구반포","1936","1825","20250224"
"20250221","6호선","구산","9006","6947","20250224"
"20250221","분당선","구성","7672","7800","20250224"
"20250221","2호선","구의(광진구청)","28436","27682","20250224"
"20250221","경인선","구일","6837","6969","20250224"
"20250221","3호선","구파발","23931","22958","20250224"
"20250221","중앙선","국수","607","636","20250224"
"20250221","9호선","국회의사당","20129","20632","20250224"
"20250221","7호선","군자(능동)","16964","13693","20250224"
"20250221","5호선","군자(능동)","13646","14994","20250224"
"20250221","경부선","군포","7728","7566","20250224"
"20250221","경춘선","굴봉산","118","165","20250224"
"20250221","5호선","굽은다리(강동구민회관앞)","11323","10769","20250224"
"20250221","경춘선","금곡","1526","1494","20250224"
"20250221","경의선","금릉","5316","5159","20250224"
"20250221","경부선","금정","31065","31368","20250224"
"20250221","경부선","금천구청","11755","12043","20250224"
"20250221","경의선","금촌","7133","6876","20250224"
"20250221","3호선","금호","9069","8467","20250224"
"20250221","분당선","기흥","11745","10655","20250224"
"20250221","5호선","길동","9956","10202","20250224"
"20250221","4호선","길음","23487","22729","20250224"
"20250221","경춘선","김유정","368","389","20250224"
"20250221","서해선","김포공항","3189","4292","20250224"
"20250221","공항철도 1호선","김포공항","10011","5942","20250224"
"20250221","9호선","김포공항","6684","10676","20250224"
"20250221","5호선","김포공항","14411","8604","20250224"
"20250221","5호선","까치산","30699","29341","20250224"
"20250221","2호선","낙성대(강감찬)","30149","28134","20250224"
"20250221","7호선","남구로","16661","17604","20250224"
"20250221","수인선","남동인더스파크","2473","2732","20250224"
"20250221","3호선","남부터미널(예술의전당)","39475","39141","20250224"
"20250221","7호선","남성","12399","11434","20250224"
"20250221","경부선","남영","10025","10693","20250224"
"20250221","8호선","남위례","8404","8286","20250224"
"20250221","경춘선","남춘천","3153","3328","20250224"
"20250221","4호선","남태령","1564","1237","20250224"
"20250221","8호선","남한산성입구(성남법원.검찰청)","14069","12399","20250224"
"20250221","7호선","내방","16866","17080","20250224"
"20250221","9호선","노들","5293","4251","20250224"
"20250221","9호선","노량진","29288","28681","20250224"
"20250221","경부선","노량진","9454","9744","20250224"
"20250221","7호선","노원","23538","24677","20250224"
"20250221","4호선","노원","23304","26667","20250224"
"20250221","3호선","녹번","16500","15120","20250224"
"20250221","6호선","녹사평(용산구청)","5579","5638","20250224"
